
Country,Date,New Cases,New Deaths,Total Vaccinations,Stringency Index
Mexico,2023-06-16,,,,
Mexico,2023-06-17,,,,
Mexico,2023-06-18,,,,
Mexico,2023-06-19,,,,
Mexico,2023-06-20,,,,
Mexico,2023-06-21,,,,
Mexico,2023-06-22,,,,
Mexico,2023-06-23,,,,
Mexico,2023-06-24,,,,
Mexico,2023-06-25,,,,
Mexico,2023-06-26,,,,
Mexico,2023-06-27,,,,
Mexico,2023-06-28,,,,
Mexico,2023-06-29,,,,
Mexico,2023-06-30,,,,
Mexico,2023-07-01,,,,
Mexico,2023-07-02,,,,
Mexico,2023-07-03,,,,
Mexico,2023-07-04,,,,
Mexico,2023-07-05,,,,
Mexico,2023-07-06,,,,
Mexico,2023-07-07,,,,
Mexico,2023-07-08,,,,
Mexico,2023-07-09,,,,
Mexico,2023-07-10,,,,
Mexico,2023-07-11,,,,
Mexico,2023-07-12,,,,
Mexico,2023-07-13,,,,
Mexico,2023-07-14,,,,
Mexico,2023-07-15,,,,
Mexico,2023-07-16,,,,
Mexico,2023-07-17,,,,
Mexico,2023-07-18,,,,
Mexico,2023-07-19,,,,
Mexico,2023-07-20,,,,
Mexico,2023-07-21,,,,
Mexico,2023-07-22,,,,
Mexico,2023-07-23,,,,
Mexico,2023-07-24,,,,
Mexico,2023-07-25,,,,
Mexico,2023-07-26,,,,
Mexico,2023-07-27,,,,
Mexico,2023-07-28,,,,
Mexico,2023-07-29,,,,
Mexico,2023-07-30,,,,
Mexico,2023-07-31,,,,
Mexico,2023-08-01,,,,
Mexico,2023-08-02,,,,
Mexico,2023-08-03,,,,
Mexico,2023-08-04,,,,
Mexico,2023-08-05,,,,
Mexico,2023-08-06,,,,
Mexico,2023-08-07,,,,
Mexico,2023-08-08,,,,
Mexico,2023-08-09,,,,
Mexico,2023-08-10,,,,
Mexico,2023-08-11,,,,
Mexico,2023-08-12,,,,
Mexico,2023-08-13,,,,
Mexico,2023-08-14,,,,
Mexico,2023-08-15,,,,
Mexico,2023-08-16,,,,
Mexico,2023-08-17,,,,
Mexico,2023-08-18,,,,
Mexico,2023-08-19,,,,
Mexico,2023-08-20,,,,
Mexico,2023-08-21,,,,
Mexico,2023-08-22,,,,
Mexico,2023-08-23,,,,
Mexico,2023-08-24,,,,
Mexico,2023-08-25,,,,
Mexico,2023-08-26,,,,
Mexico,2023-08-27,,,,
Mexico,2023-08-28,,,,
Mexico,2023-08-29,,,,
Mexico,2023-08-30,,,,
Mexico,2023-08-31,,,,
Mexico,2023-09-01,,,,
Mexico,2023-09-02,,,,
Mexico,2023-09-03,,,,
Mexico,2023-09-04,,,,
Mexico,2023-09-05,,,,
Mexico,2023-09-06,,,,
Mexico,2023-09-07,,,,
Mexico,2023-09-08,,,,
Mexico,2023-09-09,,,,
Mexico,2023-09-10,,,,
Mexico,2023-09-11,,,,
Mexico,2023-09-12,,,,
Mexico,2023-09-13,,,,
Mexico,2023-09-14,,,,
Mexico,2023-09-15,,,,
Mexico,2023-09-16,,,,
Mexico,2023-09-17,,,,
Mexico,2023-09-18,,,,
Mexico,2023-09-19,,,,
Mexico,2023-09-20,,,,
Mexico,2023-09-21,,,,
Mexico,2023-09-22,,,,
Mexico,2023-09-23,,,,
Mexico,2023-09-24,,,,
Mexico,2023-09-25,,,,
Mexico,2023-09-26,,,,
Mexico,2023-09-27,,,,
Mexico,2023-09-28,,,,
Mexico,2023-09-29,,,,
Mexico,2023-09-30,,,,
Mexico,2023-10-01,,,,
Mexico,2023-10-02,,,,
Mexico,2023-10-03,,,,
Mexico,2023-10-04,,,,
Mexico,2023-10-05,,,,
Mexico,2023-10-06,,,,
Mexico,2023-10-07,,,,
Mexico,2023-10-08,,,,
Mexico,2023-10-09,,,,
Mexico,2023-10-10,,,,
Mexico,2023-10-11,,,,
Mexico,2023-10-12,,,,
Mexico,2023-10-13,,,,
Mexico,2023-10-14,,,,
Mexico,2023-10-15,,,,
Mexico,2023-10-16,,,,
Mexico,2023-10-17,,,,
Mexico,2023-10-18,,,,
Mexico,2023-10-19,,,,
Mexico,2023-10-20,,,,
Mexico,2023-10-21,,,,
Mexico,2023-10-22,,,,
Mexico,2023-10-23,,,,
Mexico,2023-10-24,,,,
Mexico,2023-10-25,,,,
Mexico,2023-10-26,,,,
Mexico,2023-10-27,,,,
Mexico,2023-10-28,,,,
Mexico,2023-10-29,,,,
Mexico,2023-10-30,,,,
Mexico,2023-10-31,,,,
Mexico,2023-11-01,,,,
Mexico,2023-11-02,,,,
Mexico,2023-11-03,,,,
Mexico,2023-11-04,,,,
Mexico,2023-11-05,,,,
Mexico,2023-11-06,,,,
Mexico,2023-11-07,,,,
Mexico,2023-11-08,,,,
Mexico,2023-11-09,,,,
Mexico,2023-11-10,,,,
Mexico,2023-11-11,,,,
Mexico,2023-11-12,,,,
Mexico,2023-11-13,,,,
Mexico,2023-11-14,,,,
Mexico,2023-11-15,,,,
Mexico,2023-11-16,,,,
Mexico,2023-11-17,,,,
Mexico,2023-11-18,,,,
Mexico,2023-11-19,,,,
Mexico,2023-11-20,,,,
Mexico,2023-11-21,,,,
Mexico,2023-11-22,,,,
Mexico,2023-11-23,,,,
Mexico,2023-11-24,,,,
Mexico,2023-11-25,,,,
Mexico,2023-11-26,,,,
Mexico,2023-11-27,,,,
Mexico,2023-11-28,,,,
Mexico,2023-11-29,,,,
Mexico,2023-11-30,,,,
Mexico,2023-12-01,,,,
Mexico,2023-12-02,,,,
Mexico,2023-12-03,,,,
Mexico,2023-12-04,,,,
Mexico,2023-12-05,,,,
Mexico,2023-12-06,,,,
Mexico,2023-12-07,,,,
Mexico,2023-12-08,,,,
Mexico,2023-12-09,,,,
Mexico,2023-12-10,,,,
Mexico,2023-12-11,,,,
Mexico,2023-12-12,,,,
Mexico,2023-12-13,,,,
Mexico,2023-12-14,,,,
Mexico,2023-12-15,,,,
Mexico,2023-12-16,,,,
Mexico,2023-12-17,,,,
Mexico,2023-12-18,,,,
Mexico,2023-12-19,,,,
Mexico,2023-12-20,,,,
Mexico,2023-12-21,,,,
Mexico,2023-12-22,,,,
Mexico,2023-12-23,,,,
Mexico,2023-12-24,,,,
Mexico,2023-12-25,,,,
Mexico,2023-12-26,,,,
Mexico,2023-12-27,,,,
Mexico,2023-12-28,,,,
Mexico,2023-12-29,,,,
Mexico,2023-12-30,,,,
Mexico,2023-12-31,,,,
Mexico,2024-01-01,,,,
Mexico,2024-01-02,206.0,5.0,,
Mexico,2024-01-03,,,,
Mexico,2024-01-04,,,,
Mexico,2024-01-05,,,,
Mexico,2024-01-06,,,,
Mexico,2024-01-07,,,,
Mexico,2024-01-08,,,,
Mexico,2024-01-09,302.0,10.0,,
Mexico,2024-01-10,,,,
Mexico,2024-01-11,,,,
Mexico,2024-01-12,,,,
Mexico,2024-01-13,,,,
Mexico,2024-01-14,,,,
Mexico,2024-01-15,,,,
Mexico,2024-01-16,547.0,15.0,,
Mexico,2024-01-17,,,,
Mexico,2024-01-18,,,,
Mexico,2024-01-19,,,,
Mexico,2024-01-20,,,,
Mexico,2024-01-21,,,,
Mexico,2024-01-22,,,,
Mexico,2024-01-23,624.0,23.0,,
Mexico,2024-01-24,,,,
Mexico,2024-01-25,,,,
Mexico,2024-01-26,,,,
Mexico,2024-01-27,,,,
Mexico,2024-01-28,,,,
Mexico,2024-01-29,,,,
Mexico,2024-01-30,659.0,20.0,,
Mexico,2024-01-31,,,,
Mexico,2024-02-01,,,,
Mexico,2024-02-02,,,,
Mexico,2024-02-03,,,,
Mexico,2024-02-04,,,,
Mexico,2024-02-05,,,,
Mexico,2024-02-06,728.0,22.0,,
Mexico,2024-02-07,,,,
Mexico,2024-02-08,,,,
Mexico,2024-02-09,,,,
Mexico,2024-02-10,,,,
Mexico,2024-02-11,,,,
Mexico,2024-02-12,,,,
Mexico,2024-02-13,670.0,23.0,,
Mexico,2024-02-14,,,,
Mexico,2024-02-15,,,,
Mexico,2024-02-16,,,,
Mexico,2024-02-17,,,,
Mexico,2024-02-18,,,,
Mexico,2024-02-19,,,,
Mexico,2024-02-20,604.0,23.0,,
Mexico,2024-02-21,,,,
Mexico,2024-02-22,,,,
Mexico,2024-02-23,,,,
Mexico,2024-02-24,,,,
Mexico,2024-02-25,,,,
Mexico,2024-02-26,,,,
Mexico,2024-02-27,550.0,25.0,,
Mexico,2024-02-28,,,,
Mexico,2024-02-29,,,,
Mexico,2024-03-01,,,,
Mexico,2024-03-02,,,,
Mexico,2024-03-03,,,,
Mexico,2024-03-04,,,,
Mexico,2024-03-05,387.0,38.0,,
Mexico,2024-03-06,,,,
Mexico,2024-03-07,,,,
Mexico,2024-03-08,,,,
Mexico,2024-03-09,,,,
Mexico,2024-03-10,,,,
Mexico,2024-03-11,,,,
Mexico,2024-03-12,263.0,18.0,,
Mexico,2024-03-13,,,,
Mexico,2024-03-14,,,,
Mexico,2024-03-15,,,,
Mexico,2024-03-16,,,,
Mexico,2024-03-17,,,,
Mexico,2024-03-18,,,,
Mexico,2024-03-19,219.0,28.0,,
Mexico,2024-03-20,,,,
Mexico,2024-03-21,,,,
Mexico,2024-03-22,,,,
Mexico,2024-03-23,,,,
Mexico,2024-03-24,,,,
Mexico,2024-03-25,,,,
Mexico,2024-03-26,144.0,13.0,,
Mexico,2024-03-27,,,,
Mexico,2024-03-28,,,,
Mexico,2024-03-29,,,,
Mexico,2024-03-30,,,,
Mexico,2024-03-31,,,,
Mexico,2024-04-01,,,,
Mexico,2024-04-02,208.0,14.0,,
Mexico,2024-04-03,,,,
Mexico,2024-04-04,,,,
Mexico,2024-04-05,,,,
Mexico,2024-04-06,,,,
Mexico,2024-04-07,,,,
Mexico,2024-04-08,,,,
Mexico,2024-04-09,134.0,9.0,,
Mexico,2024-04-10,,,,
Mexico,2024-04-11,,,,
Mexico,2024-04-12,,,,
Mexico,2024-04-13,,,,
Mexico,2024-04-14,,,,
Mexico,2024-04-15,,,,
Mexico,2024-04-16,140.0,10.0,,
Mexico,2024-04-17,,,,
Mexico,2024-04-18,,,,
Mexico,2024-04-19,,,,
Mexico,2024-04-20,,,,
Mexico,2024-04-21,,,,
Mexico,2024-04-22,,,,
Mexico,2024-04-23,124.0,10.0,,
Mexico,2024-04-24,,,,
Mexico,2024-04-25,,,,
Mexico,2024-04-26,,,,
Mexico,2024-04-27,,,,
Mexico,2024-04-28,,,,
Mexico,2024-04-29,,,,
Mexico,2024-04-30,92.0,9.0,,
Mexico,2024-05-01,,,,
Mexico,2024-05-02,,,,
Mexico,2024-05-03,,,,
Mexico,2024-05-04,,,,
Mexico,2024-05-05,,,,
Mexico,2024-05-06,,,,
Mexico,2024-05-07,108.0,7.0,,
Mexico,2024-05-08,,,,
Mexico,2024-05-09,,,,
Mexico,2024-05-10,,,,
Mexico,2024-05-11,,,,
Mexico,2024-05-12,,,,
Mexico,2024-05-13,,,,
Mexico,2024-05-14,139.0,13.0,,
Mexico,2024-05-15,,,,
Mexico,2024-05-16,,,,
Mexico,2024-05-17,,,,
Mexico,2024-05-18,,,,
Mexico,2024-05-19,,,,
Mexico,2024-05-20,,,,
Mexico,2024-05-21,125.0,12.0,,
Mexico,2024-05-22,,,,
Mexico,2024-05-23,,,,
Mexico,2024-05-24,,,,
Mexico,2024-05-25,,,,
Mexico,2024-05-26,,,,
Mexico,2024-05-27,,,,
Mexico,2024-05-28,123.0,9.0,,
Mexico,2024-05-29,,,,
Mexico,2024-05-30,,,,
Mexico,2024-05-31,,,,
Mexico,2024-06-01,,,,
Mexico,2024-06-02,,,,
Mexico,2024-06-03,,,,
Mexico,2024-06-04,144.0,11.0,,
Mexico,2024-06-05,,,,
Mexico,2024-06-06,,,,
Mexico,2024-06-07,,,,
Mexico,2024-06-08,,,,
Mexico,2024-06-09,,,,
Mexico,2024-06-10,,,,
Mexico,2024-06-11,183.0,6.0,,
Mexico,2024-06-12,,,,
Mexico,2024-06-13,,,,
Mexico,2024-06-14,,,,
Mexico,2024-06-15,,,,
Mexico,2024-06-16,,,,
Mexico,2024-06-17,,,,
Mexico,2024-06-18,195.0,13.0,,
Mexico,2024-06-19,,,,
Mexico,2024-06-20,,,,
Mexico,2024-06-21,,,,
Mexico,2024-06-22,,,,
Mexico,2024-06-23,,,,
Mexico,2024-06-24,,,,
Mexico,2024-06-25,262.0,5.0,,
Mexico,2024-06-26,,,,
Mexico,2024-06-27,,,,
Mexico,2024-06-28,,,,
Mexico,2024-06-29,,,,
Mexico,2024-06-30,,,,
Mexico,2024-07-01,,,,
Mexico,2024-07-02,403.0,12.0,,
Mexico,2024-07-03,,,,
Mexico,2024-07-04,,,,
Mexico,2024-07-05,,,,
Mexico,2024-07-06,,,,
Mexico,2024-07-07,,,,
Mexico,2024-07-08,,,,
Mexico,2024-07-09,541.0,13.0,,
Mexico,2024-07-10,,,,
Mexico,2024-07-11,,,,
Mexico,2024-07-12,,,,
Mexico,2024-07-13,,,,
Mexico,2024-07-14,,,,
Mexico,2024-07-15,,,,
Mexico,2024-07-16,954.0,22.0,,
Mexico,2024-07-17,,,,
Mexico,2024-07-18,,,,
Mexico,2024-07-19,,,,
Mexico,2024-07-20,,,,
Mexico,2024-07-21,,,,
Mexico,2024-07-22,,,,
Mexico,2024-07-23,902.0,28.0,,
Mexico,2024-07-24,,,,
Mexico,2024-07-25,,,,
Mexico,2024-07-26,,,,
Mexico,2024-07-27,,,,
Mexico,2024-07-28,,,,
Mexico,2024-07-29,,,,
Mexico,2024-07-30,684.0,36.0,,
Mexico,2024-07-31,,,,
Mexico,2024-08-01,,,,
Mexico,2024-08-02,,,,
Mexico,2024-08-03,,,,
Mexico,2024-08-04,,,,
Mexico,2024-08-05,,,,
Mexico,2024-08-06,632.0,39.0,,
Mexico,2024-08-07,,,,
Mexico,2024-08-08,,,,
Mexico,2024-08-09,,,,
Mexico,2024-08-10,,,,
Mexico,2024-08-11,,,,
Mexico,2024-08-12,,,,
Mexico,2024-08-13,469.0,29.0,,
Mexico,2024-08-14,,,,
Mexico,2024-08-15,,,,
Mexico,2024-08-16,,,,
Mexico,2024-08-17,,,,
Mexico,2024-08-18,,,,
Mexico,2024-08-19,,,,
Mexico,2024-08-20,330.0,31.0,,
Mexico,2024-08-21,,,,
Mexico,2024-08-22,,,,
Mexico,2024-08-23,,,,
Mexico,2024-08-24,,,,
Mexico,2024-08-25,,,,
Mexico,2024-08-26,,,,
Mexico,2024-08-27,291.0,16.0,,
Mexico,2024-08-28,,,,
Mexico,2024-08-29,,,,
Mexico,2024-08-30,,,,
Mexico,2024-08-31,,,,
Mexico,2024-09-01,,,,
Mexico,2024-09-02,,,,
Mexico,2024-09-03,247.0,14.0,,
Mexico,2024-09-04,,,,
Mexico,2024-09-05,,,,
Mexico,2024-09-06,,,,
Mexico,2024-09-07,,,,
Mexico,2024-09-08,,,,
Mexico,2024-09-09,,,,
Mexico,2024-09-10,158.0,12.0,,
Mexico,2024-09-11,,,,
Mexico,2024-09-12,,,,
Mexico,2024-09-13,,,,
Mexico,2024-09-14,,,,
Mexico,2024-09-15,,,,
Mexico,2024-09-16,,,,
Mexico,2024-09-17,136.0,6.0,,
Mexico,2024-09-18,,,,
Mexico,2024-09-19,,,,
Mexico,2024-09-20,,,,
Mexico,2024-09-21,,,,
Mexico,2024-09-22,,,,
Mexico,2024-09-23,,,,
Mexico,2024-09-24,91.0,10.0,,
Mexico,2024-09-25,,,,
Mexico,2024-09-26,,,,
Mexico,2024-09-27,,,,
Mexico,2024-09-28,,,,
Mexico,2024-09-29,,,,
Mexico,2024-09-30,,,,
Mexico,2024-10-01,89.0,5.0,,
Mexico,2024-10-02,,,,
Mexico,2024-10-03,,,,
Mexico,2024-10-04,,,,
Mexico,2024-10-05,,,,
Mexico,2024-10-06,,,,
Mexico,2024-10-07,,,,
Mexico,2024-10-08,49.0,9.0,,
Mexico,2024-10-09,,,,
Mexico,2024-10-10,,,,
Mexico,2024-10-11,,,,
Mexico,2024-10-12,,,,
Mexico,2024-10-13,,,,
Mexico,2024-10-14,,,,
Mexico,2024-10-15,32.0,5.0,,
Mexico,2024-10-16,,,,
Mexico,2024-10-17,,,,
Mexico,2024-10-18,,,,
Mexico,2024-10-19,,,,
Mexico,2024-10-20,,,,
Mexico,2024-10-21,,,,
Mexico,2024-10-22,27.0,4.0,,
Mexico,2024-10-23,,,,
Mexico,2024-10-24,,,,
Mexico,2024-10-25,,,,
Mexico,2024-10-26,,,,
Mexico,2024-10-27,,,,
Mexico,2024-10-28,,,,
Mexico,2024-10-29,33.0,2.0,,
Mexico,2024-10-30,,,,
Mexico,2024-10-31,,,,
Mexico,2024-11-01,,,,
Mexico,2024-11-02,,,,
Mexico,2024-11-03,,,,
Mexico,2024-11-04,,,,
Mexico,2024-11-05,39.0,4.0,,
Mexico,2024-11-06,,,,
Mexico,2024-11-07,,,,
Mexico,2024-11-08,,,,
Mexico,2024-11-09,,,,
Mexico,2024-11-10,,,,
Mexico,2024-11-11,,,,
Mexico,2024-11-12,18.0,1.0,,
Mexico,2024-11-13,,,,
Mexico,2024-11-14,,,,
Mexico,2024-11-15,,,,
Mexico,2024-11-16,,,,
Mexico,2024-11-17,,,,
Mexico,2024-11-18,,,,
Mexico,2024-11-19,20.0,1.0,,
Mexico,2024-11-20,,,,
Mexico,2024-11-21,,,,
Mexico,2024-11-22,,,,
Mexico,2024-11-23,,,,
Mexico,2024-11-24,,,,
Mexico,2024-11-25,,,,
Mexico,2024-11-26,17.0,1.0,,
Mexico,2024-11-27,,,,
Mexico,2024-11-28,,,,
Mexico,2024-11-29,,,,
Mexico,2024-11-30,,,,
Mexico,2024-12-01,,,,
Mexico,2024-12-02,,,,
Mexico,2024-12-03,28.0,1.0,,
Mexico,2024-12-04,,,,
Mexico,2024-12-05,,,,
Mexico,2024-12-06,,,,
Mexico,2024-12-07,,,,
Mexico,2024-12-08,,,,
Mexico,2024-12-09,,,,
Mexico,2024-12-10,18.0,0.0,,
Mexico,2024-12-11,,,,
Mexico,2024-12-12,,,,
Mexico,2024-12-13,,,,
Mexico,2024-12-14,,,,
Mexico,2024-12-15,,,,
Mexico,2024-12-16,,,,
Mexico,2024-12-17,9.0,0.0,,
Mexico,2024-12-18,,,,
Mexico,2024-12-19,,,,
Mexico,2024-12-20,,,,
Mexico,2024-12-21,,,,
Mexico,2024-12-22,,,,
Mexico,2024-12-23,,,,
Mexico,2024-12-24,0.0,0.0,,
Mexico,2024-12-25,,,,
Mexico,2024-12-26,,,,
Mexico,2024-12-27,,,,
Mexico,2024-12-28,,,,
Mexico,2024-12-29,,,,
Mexico,2024-12-30,,,,
Mexico,2024-12-31,31.0,1.0,,
Peru,2022-01-01,4760.0,69.0,,
Peru,2022-01-02,4577.0,37.0,,
Peru,2022-01-03,4346.0,51.0,,
Peru,2022-01-04,1501.0,41.0,,
Peru,2022-01-05,1996.0,36.0,,
Peru,2022-01-06,5182.0,49.0,,
Peru,2022-01-07,8687.0,37.0,,
Peru,2022-01-08,11174.0,30.0,,
Peru,2022-01-09,12833.0,47.0,,
Peru,2022-01-10,16135.0,38.0,,
Peru,2022-01-11,17128.0,48.0,,
Peru,2022-01-12,12476.0,30.0,,
Peru,2022-01-13,24288.0,60.0,,
Peru,2022-01-14,27772.0,36.0,,
Peru,2022-01-15,33360.0,62.0,,
Peru,2022-01-16,39080.0,47.0,,
Peru,2022-01-17,49745.0,74.0,,
Peru,2022-01-18,43592.0,88.0,,
Peru,2022-01-19,25700.0,86.0,,
Peru,2022-01-20,36398.0,95.0,,
Peru,2022-01-21,54942.0,105.0,,
Peru,2022-01-22,56883.0,118.0,,
Peru,2022-01-23,59470.0,126.0,,
Peru,2022-01-24,54696.0,147.0,,
Peru,2022-01-25,51936.0,182.0,,
Peru,2022-01-26,30109.0,81.0,,
Peru,2022-01-27,44496.0,183.0,,
Peru,2022-01-28,49601.0,182.0,,
Peru,2022-01-29,50044.0,171.0,,
Peru,2022-01-30,40331.0,172.0,,
Peru,2022-01-31,35756.0,235.0,,
Peru,2022-02-01,27918.0,158.0,,
Peru,2022-02-02,15132.0,329.0,,
Peru,2022-02-03,22627.0,151.0,,
Peru,2022-02-04,23986.0,235.0,,
Peru,2022-02-05,22542.0,186.0,,
Peru,2022-02-06,22597.0,240.0,,
Peru,2022-02-07,18008.0,245.0,,
Peru,2022-02-08,14191.0,93.0,,
Peru,2022-02-09,9406.0,130.0,,
Peru,2022-02-10,11651.0,198.0,,
Peru,2022-02-11,13091.0,224.0,,
Peru,2022-02-12,13564.0,201.0,,
Peru,2022-02-13,13693.0,228.0,,
Peru,2022-02-14,10859.0,155.0,,
Peru,2022-02-15,9927.0,261.0,,
Peru,2022-02-16,4032.0,85.0,,
Peru,2022-02-17,7077.0,156.0,,
Peru,2022-02-18,9520.0,167.0,,
Peru,2022-02-19,8656.0,175.0,,
Peru,2022-02-20,6787.0,146.0,,
Peru,2022-02-21,9236.0,188.0,,
Peru,2022-02-22,5021.0,170.0,,
Peru,2022-02-23,1887.0,173.0,,
Peru,2022-02-24,2984.0,167.0,,
Peru,2022-02-25,3012.0,119.0,,
Peru,2022-02-26,2183.0,189.0,,
Peru,2022-02-27,2567.0,113.0,,
Peru,2022-02-28,3762.0,178.0,,
Peru,2022-03-01,3860.0,131.0,,
Peru,2022-03-02,996.0,134.0,,
Peru,2022-03-03,1461.0,72.0,,
Peru,2022-03-04,1883.0,107.0,,
Peru,2022-03-05,1880.0,56.0,,
Peru,2022-03-06,2020.0,88.0,,
Peru,2022-03-07,1436.0,37.0,,
Peru,2022-03-08,1609.0,76.0,,
Peru,2022-03-09,489.0,47.0,,
Peru,2022-03-10,901.0,97.0,,
Peru,2022-03-11,1065.0,49.0,,
Peru,2022-03-12,1071.0,63.0,,
Peru,2022-03-13,3612.0,59.0,,
Peru,2022-03-14,1039.0,59.0,,
Peru,2022-03-15,770.0,64.0,,
Peru,2022-03-16,346.0,33.0,,
Peru,2022-03-17,646.0,40.0,,
Peru,2022-03-18,965.0,42.0,,
Peru,2022-03-19,947.0,30.0,,
Peru,2022-03-20,708.0,60.0,,
Peru,2022-03-21,685.0,63.0,,
Peru,2022-03-22,604.0,51.0,,
Peru,2022-03-23,597.0,59.0,,
Peru,2022-03-24,608.0,20.0,,
Peru,2022-03-25,577.0,37.0,,
Peru,2022-03-26,611.0,41.0,,
Peru,2022-03-27,548.0,28.0,,
Peru,2022-03-28,524.0,52.0,,
Peru,2022-03-29,541.0,26.0,,
Peru,2022-03-30,225.0,29.0,,
Peru,2022-03-31,455.0,22.0,,
Peru,2022-04-01,613.0,28.0,,
Peru,2022-04-02,429.0,15.0,,
Peru,2022-04-03,481.0,34.0,,
Peru,2022-04-04,482.0,43.0,,
Peru,2022-04-05,471.0,29.0,,
Peru,2022-04-06,158.0,26.0,,
Peru,2022-04-07,311.0,18.0,,
Peru,2022-04-08,483.0,24.0,,
Peru,2022-04-09,729.0,24.0,,
Peru,2022-04-10,551.0,18.0,,
Peru,2022-04-11,454.0,33.0,,
Peru,2022-04-12,295.0,15.0,,
Peru,2022-04-13,260.0,21.0,,
Peru,2022-04-14,667.0,21.0,,
Peru,2022-04-15,743.0,19.0,,
Peru,2022-04-16,796.0,18.0,,
Peru,2022-04-17,663.0,31.0,,
Peru,2022-04-18,470.0,23.0,,
Peru,2022-04-19,600.0,11.0,,
Peru,2022-04-20,645.0,24.0,,
Peru,2022-04-21,755.0,22.0,,
Peru,2022-04-22,730.0,28.0,,
Peru,2022-04-23,744.0,11.0,,
Peru,2022-04-24,730.0,9.0,,
Peru,2022-04-25,752.0,12.0,,
Peru,2022-04-26,781.0,6.0,,
Peru,2022-04-27,801.0,19.0,,
Peru,2022-04-28,623.0,8.0,,
Peru,2022-04-29,851.0,9.0,,
Peru,2022-04-30,778.0,20.0,,
Peru,2022-05-01,629.0,12.0,,
Peru,2022-05-02,695.0,14.0,,
Peru,2022-05-03,586.0,17.0,,
Peru,2022-05-04,684.0,24.0,,
Peru,2022-05-05,648.0,12.0,,
Peru,2022-05-06,692.0,14.0,,
Peru,2022-05-07,1163.0,22.0,,
Peru,2022-05-08,,,,
Peru,2022-05-09,300.0,20.0,,
Peru,2022-05-10,456.0,13.0,,
Peru,2022-05-11,293.0,11.0,,
Peru,2022-05-12,264.0,11.0,,
Peru,2022-05-13,462.0,11.0,,
Peru,2022-05-14,360.0,21.0,,
Peru,2022-05-15,355.0,13.0,,
Peru,2022-05-16,403.0,10.0,,
Peru,2022-05-17,504.0,17.0,,
Peru,2022-05-18,409.0,4.0,,
Peru,2022-05-19,388.0,14.0,,
Peru,2022-05-20,518.0,11.0,,
Peru,2022-05-21,444.0,8.0,,
Peru,2022-05-22,694.0,9.0,,
Peru,2022-05-23,415.0,12.0,,
Peru,2022-05-24,751.0,8.0,,
Peru,2022-05-25,267.0,10.0,,
Peru,2022-05-26,331.0,6.0,,
Peru,2022-05-27,601.0,12.0,,
Peru,2022-05-28,666.0,11.0,,
Peru,2022-05-29,457.0,10.0,,
Peru,2022-05-30,1170.0,7.0,,
Peru,2022-05-31,517.0,11.0,,
Peru,2022-06-01,296.0,13.0,,
Peru,2022-06-02,1177.0,19.0,,
Peru,2022-06-03,,,,
Peru,2022-06-04,1080.0,22.0,,
Peru,2022-06-05,799.0,1.0,,
Peru,2022-06-06,853.0,20.0,,
Peru,2022-06-07,1125.0,11.0,,
Peru,2022-06-08,386.0,10.0,,
Peru,2022-06-09,475.0,12.0,,
Peru,2022-06-10,900.0,8.0,,
Peru,2022-06-11,764.0,7.0,,
Peru,2022-06-12,791.0,12.0,,
Peru,2022-06-13,1085.0,8.0,,
Peru,2022-06-14,1100.0,8.0,,
Peru,2022-06-15,934.0,14.0,,
Peru,2022-06-16,949.0,5.0,,
Peru,2022-06-17,860.0,7.0,,
Peru,2022-06-18,1352.0,11.0,,
Peru,2022-06-19,1400.0,13.0,,
Peru,2022-06-20,1489.0,8.0,,
Peru,2022-06-21,1635.0,7.0,,
Peru,2022-06-22,1492.0,6.0,,
Peru,2022-06-23,2134.0,10.0,,
Peru,2022-06-24,2487.0,20.0,,
Peru,2022-06-25,2951.0,7.0,,
Peru,2022-06-26,2558.0,11.0,,
Peru,2022-06-27,2341.0,4.0,,
Peru,2022-06-28,3465.0,15.0,,
Peru,2022-06-29,700.0,13.0,,
Peru,2022-06-30,3172.0,8.0,,
Peru,2022-07-01,4290.0,14.0,,
Peru,2022-07-02,1711.0,12.0,,
Peru,2022-07-03,2994.0,17.0,,
Peru,2022-07-04,5122.0,19.0,,
Peru,2022-07-05,2611.0,6.0,,
Peru,2022-07-06,2532.0,28.0,,
Peru,2022-07-07,4138.0,14.0,,
Peru,2022-07-08,6004.0,19.0,,
Peru,2022-07-09,6106.0,11.0,,
Peru,2022-07-10,6376.0,29.0,,
Peru,2022-07-11,6358.0,13.0,,
Peru,2022-07-12,6109.0,20.0,,
Peru,2022-07-13,8061.0,10.0,,
Peru,2022-07-14,8000.0,19.0,,
Peru,2022-07-15,12538.0,17.0,,
Peru,2022-07-16,10610.0,15.0,,
Peru,2022-07-17,15518.0,23.0,,
Peru,2022-07-18,10982.0,32.0,,
Peru,2022-07-19,8774.0,24.0,,
Peru,2022-07-20,11810.0,15.0,,
Peru,2022-07-21,12288.0,30.0,,
Peru,2022-07-22,14154.0,24.0,,
Peru,2022-07-23,14006.0,24.0,,
Peru,2022-07-24,14911.0,35.0,,
Peru,2022-07-25,12971.0,45.0,,
Peru,2022-07-26,9324.0,30.0,,
Peru,2022-07-27,5994.0,43.0,,
Peru,2022-07-28,14186.0,41.0,,
Peru,2022-07-29,14423.0,8.0,,
Peru,2022-07-30,15327.0,34.0,,
Peru,2022-07-31,6467.0,41.0,,
Peru,2022-08-01,5454.0,32.0,,
Peru,2022-08-02,8920.0,76.0,,
