Ticker Symbol,Date (First trading day of the month),Opening Price,Closing Price,Trading Volume
NVDA,2025-01-02,136.0,138.30999755859375,198247200
NVDA,2025-02-03,114.75,116.66000366210938,371235700
NVDA,2025-03-03,123.51000213623047,114.05999755859375,411381400
NVDA,2025-04-01,108.5199966430664,110.1500015258789,222614000
NVDA,2025-05-01,113.08000183105469,111.61000061035156,236121500
NVDA,2025-06-02,135.49000549316406,137.3800048828125,197663100
PFE,2020-06-01,33.68121337890625,33.64326477050781,76884979
PFE,2020-07-01,32.7703971862793,32.01138687133789,73503009
PFE,2020-08-03,36.63187789916992,36.38520050048828,31036400
PFE,2020-09-01,35.85388946533203,34.99051284790039,36145560
PFE,2020-10-01,35.01897430419922,34.50664138793945,22520396
PFE,2020-11-02,34.08918380737305,34.37381362915039,21430666
PFE,2020-12-01,39.400001525878906,39.40999984741211,72499700
PFE,2021-01-04,36.869998931884766,36.810001373291016,33565700
PFE,2021-02-01,35.93000030517578,35.79999923706055,40395800
PFE,2021-03-01,33.59000015258789,33.689998626708984,30407800
PFE,2021-04-01,36.29999923706055,36.29999923706055,21319900
PFE,2021-05-03,39.040000915527344,39.83000183105469,46638600
PFE,2021-06-01,38.939998626708984,38.5,23642400
PFE,2021-07-01,39.16999816894531,39.560001373291016,20035900
PFE,2021-08-02,43.29999923706055,43.959999084472656,43066900
PFE,2021-09-01,46.189998626708984,46.040000915527344,32900100
PFE,2021-10-01,42.52000045776367,42.93000030517578,38483000
PFE,2021-11-01,44.13999938964844,43.63999938964844,32681500
PFE,2021-12-01,52.470001220703125,54.68000030517578,59810400
PFE,2022-01-03,58.5,56.650001525878906,57219200
PFE,2022-02-01,52.7400016784668,53.06999969482422,27883300
PFE,2022-03-01,46.689998626708984,45.75,29854500
PFE,2022-04-01,52.119998931884766,51.56999969482422,19073100
PFE,2022-05-02,47.68000030517578,48.34000015258789,36228400
PFE,2022-06-01,53.25,52.369998931884766,17430600
PFE,2022-07-01,52.040000915527344,52.310001373291016,16143300
PFE,2022-08-01,50.31999969482422,50.61000061035156,19709900
PFE,2022-09-01,45.13999938964844,46.630001068115234,19947600
PFE,2022-10-03,44.06999969482422,44.13999938964844,22834300
PFE,2022-11-01,48.0,48.0099983215332,30614500
PFE,2022-12-01,50.310001373291016,51.08000183105469,23592600
PFE,2023-01-03,51.0099983215332,51.2599983215332,15603800
PFE,2023-02-01,43.90999984741211,43.970001220703125,24482300
PFE,2023-03-01,40.560001373291016,40.18000030517578,21104400
PFE,2023-04-03,40.689998626708984,41.349998474121094,20817200
PFE,2023-05-01,39.0,39.209999084472656,23917800
PFE,2023-06-01,38.119998931884766,38.02000045776367,20256100
PFE,2023-07-03,36.5,36.650001525878906,14115800
PFE,2023-08-01,35.880001068115234,35.61000061035156,40931600
PFE,2023-09-01,35.63999938964844,35.779998779296875,17522500
PFE,2023-10-02,32.95000076293945,33.939998626708984,44620600
PFE,2023-11-01,30.559999465942383,30.510000228881836,23568300
PFE,2023-12-01,28.969999313354492,28.90999984741211,103624000
PFE,2024-01-02,28.8799991607666,29.729999542236328,57948700
PFE,2024-02-01,27.100000381469727,27.290000915527344,53883000
PFE,2024-03-01,26.829999923706055,26.59000015258789,46392100
PFE,2024-04-01,27.760000228881836,27.719999313354492,26596600
PFE,2024-05-01,26.329999923706055,27.18000030517578,97388900
PFE,2024-06-03,28.65999984741211,29.309999465942383,38177200
PFE,2024-07-01,27.950000762939453,28.219999313354492,26209000
PFE,2024-08-01,30.719999313354492,30.649999618530273,39753100
PFE,2024-09-03,28.649999618530273,28.299999237060547,44499600
PFE,2024-10-01,29.049999237060547,28.670000076293945,30725100
PFE,2024-11-01,28.479999542236328,28.09000015258789,46894600
PFE,2024-12-02,26.06999969482422,25.81999969482422,43866400
PFE,2025-01-02,26.75,26.610000610351562,32899200
PFE,2025-02-03,26.299999237060547,26.200000762939453,49626200
PFE,2025-03-03,26.3700008392334,26.25,54048600
PFE,2025-04-01,25.290000915527344,24.540000915527344,54444200
PFE,2025-05-01,24.299999237060547,23.93000030517578,46891700
PFE,2025-06-02,23.540000915527344,23.459999084472656,30443900
PG,2020-06-01,116.0,117.25,5105600
PG,2020-07-01,119.6500015258789,119.9800033569336,6501200
PG,2020-08-03,130.47000122070312,131.2899932861328,7769400
PG,2020-09-01,137.86000061035156,138.17999267578125,5671800
PG,2020-10-01,139.5800018310547,139.24000549316406,5713400
PG,2020-11-02,138.50999450683594,138.5,6682800
PG,2020-12-01,139.16000366210938,139.3699951171875,7169700
PG,2021-01-04,139.66000366210938,137.82000732421875,8330900
PG,2021-02-01,129.0,128.97000122070312,6534200
PG,2021-03-01,124.16000366210938,124.29000091552734,7740200
PG,2021-04-01,135.0500030517578,134.27999877929688,9117800
PG,2021-05-03,134.02999877929688,135.0,8070300
PG,2021-06-01,135.7899932861328,132.8800048828125,9993900
PG,2021-07-01,135.42999267578125,135.24000549316406,5922300
PG,2021-08-02,141.77000427246094,141.8800048828125,7009500
PG,2021-09-01,142.3300018310547,143.83999633789062,6214200
PG,2021-10-01,139.92999267578125,139.5800018310547,5587200
PG,2021-11-01,143.36000061035156,142.63999938964844,5038900
PG,2021-12-01,144.85000610351562,146.39999389648438,8313500
PG,2022-01-03,161.69000244140625,162.89999389648438,9317300
PG,2022-02-01,160.7899932861328,159.74000549316406,6284100
PG,2022-03-01,154.30999755859375,153.30999755859375,8311900
PG,2022-04-01,153.52000427246094,155.08999633789062,5742600
PG,2022-05-02,161.60000610351562,158.3800048828125,10351600
PG,2022-06-01,148.0,145.63999938964844,7036000
PG,2022-07-01,144.24000549316406,146.11000061035156,5937200
PG,2022-08-01,138.33999633789062,142.89999389648438,12590000
PG,2022-09-01,137.8300018310547,139.63999938964844,7446500
PG,2022-10-03,127.25,128.50999450683594,8477700
PG,2022-11-01,134.6999969482422,134.8800048828125,6428300
PG,2022-12-01,149.52999877929688,149.25,6927400
PG,2023-01-03,150.9499969482422,151.57000732421875,6447300
PG,2023-02-01,142.0800018310547,143.19000244140625,7207900
PG,2023-03-01,138.0500030517578,137.66000366210938,7101800
PG,2023-04-03,148.42999267578125,149.50999450683594,5721700
PG,2023-05-01,156.02999877929688,156.57000732421875,3844600
PG,2023-06-01,143.25,143.9600067138672,6091100
PG,2023-07-03,151.47999572753906,152.5,3996100
PG,2023-08-01,155.8800048828125,156.25,5718800
PG,2023-09-01,154.89999389648438,154.50999450683594,4126300
PG,2023-10-02,144.77999877929688,145.19000244140625,5153800
PG,2023-11-01,150.67999267578125,149.61000061035156,5896900
PG,2023-12-01,153.3300018310547,152.66000366210938,5685400
PG,2024-01-02,146.36000061035156,148.74000549316406,7238400
PG,2024-02-01,156.77000427246094,159.17999267578125,7601100
PG,2024-03-01,158.0500030517578,158.85000610351562,4819800
PG,2024-04-01,161.77999877929688,160.5800018310547,5971900
PG,2024-05-01,163.27999877929688,163.39999389648438,7543000
PG,2024-06-03,163.92999267578125,164.64999389648438,5828400
PG,2024-07-01,165.58999633789062,162.72000122070312,7638600
PG,2024-08-01,160.8800048828125,165.69000244140625,12532700
PG,2024-09-03,171.02999877929688,174.52000427246094,10101400
PG,2024-10-01,173.24000549316406,173.0399932861328,7130600
PG,2024-11-01,165.30999755859375,165.10000610351562,5454800
PG,2024-12-02,179.1199951171875,179.6999969482422,5728200
PG,2025-01-02,168.08999633789062,165.97999572753906,5401700
PG,2025-02-03,165.47000122070312,168.75999450683594,8668600
PG,2025-03-03,173.5800018310547,175.58999633789062,7615300
PG,2025-04-01,170.57000732421875,170.55999755859375,7021100
PG,2025-05-01,160.66000366210938,159.97999572753906,6792800
PG,2025-06-02,169.02000427246094,167.77999877929688,7574400
TSLA,2020-06-01,57.20000076293945,59.87333297729492,224092500
TSLA,2020-07-01,72.19999694824219,74.64199829101562,199903500
TSLA,2020-08-03,96.61333465576172,99.0,132139500
TSLA,2020-09-01,167.3800048828125,158.35000610351562,269523300
TSLA,2020-10-01,146.9199981689453,149.3866729736328,152224500
TSLA,2020-11-02,131.3333282470703,133.50332641601562,87063300
TSLA,2020-12-01,199.19667053222656,194.9199981689453,120310500
TSLA,2021-01-04,239.82000732421875,243.2566680908203,145914600
TSLA,2021-02-01,271.42999267578125,279.9366760253906,76174200
TSLA,2021-03-01,230.0366668701172,239.47666931152344,81408600
TSLA,2021-04-01,229.4566650390625,220.5833282470703,105895200
TSLA,2021-05-03,234.60000610351562,228.3000030517578,81129300
TSLA,2021-06-01,209.26666259765625,207.96665954589844,54254700
TSLA,2021-07-01,227.97332763671875,225.97332763671875,55903500
TSLA,2021-08-02,233.3333282470703,236.55667114257812,100847400
TSLA,2021-09-01,244.69332885742188,244.69667053222656,39612900
TSLA,2021-10-01,259.4666748046875,258.40667724609375,51094200
TSLA,2021-11-01,381.6666564941406,402.86334228515625,168146100
TSLA,2021-12-01,386.8999938964844,365.0,68450400
TSLA,2022-01-03,382.5833435058594,399.9266662597656,103931400
TSLA,2022-02-01,311.7366638183594,310.4166564941406,73138200
TSLA,2022-03-01,289.8933410644531,288.1233215332031,74766900
TSLA,2022-04-01,360.3833312988281,361.5299987792969,54263100
TSLA,2022-05-02,286.92333984375,300.9800109863281,75781500
TSLA,2022-06-01,251.72000122070312,246.7899932861328,77247900
TSLA,2022-07-01,227.0,227.26333618164062,74460300
TSLA,2022-08-01,301.27667236328125,297.27667236328125,117042900
TSLA,2022-09-01,272.5799865722656,277.1600036621094,54287000
TSLA,2022-10-03,254.5,242.39999389648438,98363500
TSLA,2022-11-01,234.0500030517578,227.82000732421875,62688800
TSLA,2022-12-01,197.0800018310547,194.6999969482422,80046200
TSLA,2023-01-03,118.47000122070312,108.0999984741211,231402800
TSLA,2023-02-01,173.88999938964844,181.41000366210938,213806300
TSLA,2023-03-01,206.2100067138672,202.77000427246094,156852800
TSLA,2023-04-03,199.91000366210938,194.77000427246094,169545900
TSLA,2023-05-01,163.1699981689453,161.8300018310547,109015000
TSLA,2023-06-01,202.58999633789062,207.52000427246094,148029900
TSLA,2023-07-03,276.489990234375,279.82000732421875,119685900
TSLA,2023-08-01,266.260009765625,261.07000732421875,83166000
TSLA,2023-09-01,257.260009765625,245.00999450683594,132541600
TSLA,2023-10-02,244.80999755859375,251.60000610351562,123810400
TSLA,2023-11-01,204.0399932861328,205.66000366210938,121661700
TSLA,2023-12-01,233.13999938964844,238.8300018310547,121331700
TSLA,2024-01-02,250.0800018310547,248.4199981689453,104654200
TSLA,2024-02-01,188.5,188.86000061035156,91843300
TSLA,2024-03-01,200.52000427246094,202.63999938964844,82243100
TSLA,2024-04-01,176.1699981689453,175.22000122070312,81562100
TSLA,2024-05-01,182.0,179.99000549316406,92829700
TSLA,2024-06-03,178.1300048828125,176.2899932861328,68568900
TSLA,2024-07-01,201.02000427246094,209.86000061035156,135691400
TSLA,2024-08-01,227.69000244140625,216.86000061035156,83861900
TSLA,2024-09-03,215.25999450683594,210.60000610351562,76714200
TSLA,2024-10-01,262.6700134277344,258.0199890136719,87397600
TSLA,2024-11-01,252.0399932861328,248.97999572753906,57544800
TSLA,2024-12-02,352.3800048828125,357.0899963378906,77986500
TSLA,2025-01-02,390.1000061035156,379.2799987792969,109710700
TSLA,2025-02-03,386.67999267578125,383.67999267578125,93732100
TSLA,2025-03-03,300.3399963378906,284.6499938964844,115551400
TSLA,2025-04-01,263.79998779296875,268.4599914550781,146486900
TSLA,2025-05-01,280.010009765625,280.5199890136719,99659000
TSLA,2025-06-02,343.5,342.69000244140625,81873800
UNH,2020-06-01,304.0199890136719,305.92999267578125,2894000
UNH,2020-07-01,295.8299865722656,297.7300109863281,2303800
UNH,2020-08-03,303.5899963378906,303.6099853515625,2628500
UNH,2020-09-01,310.1600036621094,312.8299865722656,2487100
UNH,2020-10-01,312.9100036621094,313.07000732421875,2731200
UNH,2020-11-02,312.6400146484375,312.1000061035156,4519000
UNH,2020-12-01,344.7699890136719,341.19000244140625,3817700
UNH,2021-01-04,351.45001220703125,349.5,4203800
UNH,2021-02-01,335.0299987792969,334.0,3020200
UNH,2021-03-01,334.3599853515625,334.6499938964844,4198900
UNH,2021-04-01,372.20001220703125,367.07000732421875,2977700
UNH,2021-05-03,401.0,405.8999938964844,2568500
UNH,2021-06-01,413.7300109863281,406.7200012207031,2199600
UNH,2021-07-01,402.0299987792969,404.8900146484375,2678100
UNH,2021-08-02,413.57000732421875,415.57000732421875,1806500
UNH,2021-09-01,416.5400085449219,417.3500061035156,2034400
UNH,2021-10-01,391.6000061035156,392.42999267578125,3146600
UNH,2021-11-01,461.82000732421875,454.1099853515625,2203100
UNH,2021-12-01,452.8900146484375,444.3399963378906,4325500
UNH,2022-01-03,500.0,502.2799987792969,3033600
UNH,2022-02-01,475.0,468.4100036621094,3148600
UNH,2022-03-01,470.8900146484375,476.25,2917600
UNH,2022-04-01,510.67999267578125,512.5900268554688,2344100
UNH,2022-05-02,510.80999755859375,501.1499938964844,3184300
UNH,2022-06-01,498.32000732421875,492.54998779296875,1765900
UNH,2022-07-01,512.3200073242188,517.4000244140625,2426600
UNH,2022-08-01,542.27001953125,535.3800048828125,2335000
UNH,2022-09-01,519.3300170898438,524.0,2085300
UNH,2022-10-03,507.0799865722656,515.510009765625,2562400
UNH,2022-11-01,555.0,547.3099975585938,3338900
UNH,2022-12-01,552.3599853515625,536.9099731445312,2997800
UNH,2023-01-03,525.1300048828125,518.6400146484375,3525600
UNH,2023-02-01,499.95001220703125,497.0,3451200
UNH,2023-03-01,473.6099853515625,475.2200012207031,2996900
UNH,2023-04-03,485.20001220703125,494.19000244140625,4729100
UNH,2023-05-01,494.5899963378906,495.70001220703125,2105600
UNH,2023-06-01,487.7900085449219,493.6300048828125,3376600
UNH,2023-07-03,478.1000061035156,477.8800048828125,1915700
UNH,2023-08-01,507.5,504.739990234375,2161200
UNH,2023-09-01,479.0,476.239990234375,3165900
UNH,2023-10-02,505.5299987792969,514.5700073242188,3550400
UNH,2023-11-01,529.97998046875,531.5999755859375,2747400
UNH,2023-12-01,550.4199829101562,547.1599731445312,3462200
UNH,2024-01-02,526.8400268554688,539.3400268554688,3415700
UNH,2024-02-01,508.8299865722656,507.1400146484375,4242600
UNH,2024-03-01,489.4200134277344,489.5299987792969,7315000
UNH,2024-04-01,494.4700012207031,489.70001220703125,2928700
UNH,2024-05-01,479.260009765625,484.1099853515625,2729200
UNH,2024-06-03,494.1300048828125,497.44000244140625,2795100
UNH,2024-07-01,506.75,494.6499938964844,4523100
UNH,2024-08-01,577.2000122070312,572.77001953125,3680800
UNH,2024-09-03,592.52001953125,598.6799926757812,3175500
UNH,2024-10-01,585.0,583.2999877929688,2648400
UNH,2024-11-01,565.1199951171875,567.5599975585938,2548300
UNH,2024-12-02,614.0,608.52001953125,3364900
UNH,2025-01-02,508.0,504.510009765625,4234900
UNH,2025-02-03,542.0,548.1799926757812,4083600
UNH,2025-03-03,474.3699951171875,467.04998779296875,5700200
UNH,2025-04-01,525.739990234375,523.1199951171875,2962500
UNH,2025-05-01,411.32000732421875,400.67999267578125,9316800
UNH,2025-06-02,303.1199951171875,304.7200012207031,19074400
V,2020-06-01,194.7100067138672,194.35000610351562,6011300
V,2020-07-01,193.85000610351562,193.77999877929688,6394100
V,2020-08-03,191.8000030517578,190.69000244140625,11405200
V,2020-09-01,212.2100067138672,213.35000610351562,5642900
V,2020-10-01,202.2100067138672,203.35000610351562,7234600
V,2020-11-02,184.50999450683594,184.74000549316406,8057100
V,2020-12-01,212.1300048828125,211.1999969482422,8047900
V,2021-01-04,220.25,217.75999450683594,10318300
V,2021-02-01,195.13999938964844,198.36000061035156,12970700
V,2021-03-01,214.97000122070312,216.6300048828125,6982000
V,2021-04-01,213.77999877929688,216.86000061035156,6138400
V,2021-05-03,234.0500030517578,232.61000061035156,8174400
V,2021-06-01,229.44000244140625,226.6300048828125,5091500
V,2021-07-01,234.1999969482422,235.14999389648438,5329600
V,2021-08-02,246.24000549316406,239.77999877929688,9989500
V,2021-09-01,229.10000610351562,230.1199951171875,8177600
V,2021-10-01,224.1699981689453,230.4600067138672,7925400
V,2021-11-01,213.49000549316406,212.4600067138672,13210300
V,2021-12-01,196.02999877929688,190.16000366210938,13204900
V,2022-01-03,217.52000427246094,221.42999267578125,7694500
V,2022-02-01,226.89999389648438,232.36000061035156,12247200
V,2022-03-01,214.47999572753906,208.97000122070312,9317800
V,2022-04-01,223.0800018310547,226.36000061035156,6559600
V,2022-05-02,211.77000427246094,211.52999877929688,8803700
V,2022-06-01,212.0500030517578,209.92999267578125,5246100
V,2022-07-01,196.7899932861328,199.17999267578125,4131800
V,2022-08-01,208.4499969482422,211.36000061035156,8028400
V,2022-09-01,198.72000122070312,200.1300048828125,5608300
V,2022-10-03,179.33999633789062,181.64999389648438,8842300
V,2022-11-01,208.91000366210938,206.92999267578125,5919500
V,2022-12-01,217.0,217.0,11261500
V,2023-01-03,209.27999877929688,207.38999938964844,4202800
V,2023-02-01,229.3699951171875,230.89999389648438,5792700
V,2023-03-01,219.4600067138672,218.36000061035156,4792700
V,2023-04-03,225.22999572753906,229.0,6421500
V,2023-05-01,232.8699951171875,232.50999450683594,4571100
V,2023-06-01,222.72999572753906,226.5,7003600
V,2023-07-03,237.0,237.97000122070312,3087400
V,2023-08-01,237.13999938964844,239.77999877929688,4627300
V,2023-09-01,247.47000122070312,248.11000061035156,4112900
V,2023-10-02,229.24000549316406,231.27000427246094,5175200
V,2023-11-01,236.13999938964844,238.5800018310547,4996200
V,2023-12-01,255.7899932861328,256.45001220703125,3939400
V,2024-01-02,259.6099853515625,258.8699951171875,5471000
V,2024-02-01,273.3900146484375,277.04998779296875,7065000
V,2024-03-01,283.20001220703125,283.1600036621094,3955700
V,2024-04-01,280.3599853515625,278.2799987792969,5084000
V,2024-05-01,268.1499938964844,267.32000732421875,6119900
V,2024-06-03,273.0899963378906,270.3800048828125,4838800
V,2024-07-01,263.7900085449219,263.239990234375,7955800
V,2024-08-01,266.3299865722656,265.92999267578125,7269700
V,2024-09-03,276.3699951171875,278.5400085449219,7278300
V,2024-10-01,276.9700012207031,277.6000061035156,5781600
V,2024-11-01,288.489990234375,290.739990234375,5470700
V,2024-12-02,316.8999938964844,316.6499938964844,5597500
V,2025-01-02,317.7799987792969,314.3999938964844,5369500
V,2025-02-03,340.0,345.82000732421875,8004500
V,2025-03-03,363.0,361.82000732421875,9099600
V,2025-04-01,350.44000244140625,346.3500061035156,7473300
V,2025-05-01,345.5799865722656,342.45001220703125,5849900
V,2025-06-02,362.7699890136719,365.32000732421875,3845700
