store,plz,served,error
Picnic,63322,True,
REWE,63329,False,
Flink,63329,False,
Knuspr,63329,False,
Picnic,63329,False,
REWE,63405,False,
Flink,63405,False,
Knuspr,63405,False,
Picnic,63405,False,
REWE,63450,True,
Flink,63450,True,
Knuspr,63450,True,
Picnic,63450,True,
REWE,63452,True,
Flink,63452,True,
Knuspr,63452,True,
Picnic,63452,True,
REWE,63454,True,
Flink,63454,True,
Knuspr,63454,True,
Picnic,63454,True,
REWE,63456,True,
Flink,63456,True,
Knuspr,63456,True,
Picnic,63456,True,
REWE,63457,False,
Flink,63457,False,
Knuspr,63457,False,
Picnic,63457,False,
REWE,63477,False,
Flink,63477,False,
Knuspr,63477,False,
Picnic,63477,False,
REWE,63486,True,
Flink,63486,True,
Knuspr,63486,True,
Picnic,63486,True,
REWE,63500,True,
Flink,63500,True,
Knuspr,63500,True,
Picnic,63500,True,
REWE,63505,False,
Flink,63505,False,
Knuspr,63505,False,
Picnic,63505,False,
REWE,63512,True,
Flink,63512,True,
Knuspr,63512,True,
Picnic,63512,True,
REWE,63517,False,
Flink,63517,False,
Knuspr,63517,False,
Picnic,63517,False,
REWE,63526,True,
Flink,63526,True,
Knuspr,63526,True,
Picnic,63526,True,
REWE,63533,False,
Flink,63533,False,
Knuspr,63533,False,
Picnic,63533,False,
REWE,63538,True,
Flink,63538,True,
Knuspr,63538,True,
Picnic,63538,True,
REWE,63543,False,
Flink,63543,False,
Knuspr,63543,False,
Picnic,63543,False,
REWE,63546,True,
Flink,63546,True,
Knuspr,63546,True,
Picnic,63546,True,
REWE,63549,False,
Flink,63549,False,
Knuspr,63549,False,
Picnic,63549,False,
REWE,63571,False,
Flink,63571,False,
Knuspr,63571,False,
Picnic,63571,False,
REWE,63579,False,
Flink,63579,False,
Knuspr,63579,False,
Picnic,63579,False,
REWE,63584,True,
Flink,63584,True,
Knuspr,63584,True,
Picnic,63584,True,
REWE,63589,False,
Flink,63589,False,
Knuspr,63589,False,
Picnic,63589,False,
REWE,63594,True,
Flink,63594,True,
Knuspr,63594,True,
Picnic,63594,True,
REWE,63599,False,
Flink,63599,False,
Knuspr,63599,False,
Picnic,63599,False,
REWE,63607,False,
Flink,63607,False,
Knuspr,63607,False,
Picnic,63607,False,
REWE,63619,False,
Flink,63619,False,
Knuspr,63619,False,
Picnic,63619,False,
REWE,63628,True,
Flink,63628,True,
Knuspr,63628,True,
Picnic,63628,True,
REWE,63633,False,
Flink,63633,False,
Knuspr,63633,False,
Picnic,63633,False,
REWE,63636,True,
Flink,63636,True,
Knuspr,63636,True,
Picnic,63636,True,
REWE,63637,False,
Flink,63637,False,
Knuspr,63637,False,
Picnic,63637,False,
REWE,63639,False,
Flink,63639,False,
Knuspr,63639,False,
Picnic,63639,False,
REWE,63654,True,
Flink,63654,True,
Knuspr,63654,True,
Picnic,63654,True,
REWE,63667,False,
Flink,63667,False,
Knuspr,63667,False,
Picnic,63667,False,
REWE,63674,True,
Flink,63674,True,
Knuspr,63674,True,
Picnic,63674,True,
REWE,63683,False,
Flink,63683,False,
Knuspr,63683,False,
Picnic,63683,False,
REWE,63688,True,
Flink,63688,True,
Knuspr,63688,True,
Picnic,63688,True,
REWE,63691,False,
Flink,63691,False,
Knuspr,63691,False,
Picnic,63691,False,
REWE,63694,True,
Flink,63694,True,
Knuspr,63694,True,
Picnic,63694,True,
REWE,63695,False,
Flink,63695,False,
Knuspr,63695,False,
Picnic,63695,False,
REWE,63697,False,
Flink,63697,False,
Knuspr,63697,False,
Picnic,63697,False,
REWE,63699,False,
Flink,63699,False,
Knuspr,63699,False,
Picnic,63699,False,
REWE,64283,False,
Flink,64283,False,
Knuspr,64283,False,
Picnic,64283,False,
REWE,64285,False,
Flink,64285,False,
Knuspr,64285,False,
Picnic,64285,False,
REWE,64287,False,
Flink,64287,False,
Knuspr,64287,False,
Picnic,64287,False,
REWE,64289,False,
Flink,64289,False,
Knuspr,64289,False,
Picnic,64289,False,
REWE,64291,False,
Flink,64291,False,
Knuspr,64291,False,
Picnic,64291,False,
REWE,64293,False,
Flink,64293,False,
Knuspr,64293,False,
Picnic,64293,False,
REWE,64295,False,
Flink,64295,False,
Knuspr,64295,False,
Picnic,64295,False,
REWE,64297,False,
Flink,64297,False,
Knuspr,64297,False,
Picnic,64297,False,
REWE,64319,False,
Flink,64319,False,
Knuspr,64319,False,
Picnic,64319,False,
REWE,64331,False,
Flink,64331,False,
Knuspr,64331,False,
Picnic,64331,False,
REWE,64342,True,
Flink,64342,True,
Knuspr,64342,True,
Picnic,64342,True,
REWE,64347,False,
Flink,64347,False,
Knuspr,64347,False,
Picnic,64347,False,
REWE,64354,True,
Flink,64354,True,
Knuspr,64354,True,
Picnic,64354,True,
REWE,64367,False,
Flink,64367,False,
Knuspr,64367,False,
Picnic,64367,False,
REWE,64372,True,
Flink,64372,True,
Knuspr,64372,True,
Picnic,64372,True,
REWE,64380,True,
Flink,64380,True,
Knuspr,64380,True,
Picnic,64380,True,
REWE,64385,False,
Flink,64385,False,
Knuspr,64385,False,
Picnic,64385,False,
REWE,64390,True,
Flink,64390,True,
Knuspr,64390,True,
Picnic,64390,True,
REWE,64395,False,
Flink,64395,False,
Knuspr,64395,False,
Picnic,64395,False,
REWE,64397,False,
Flink,64397,False,
Knuspr,64397,False,
Picnic,64397,False,
REWE,64401,False,
Flink,64401,False,
Knuspr,64401,False,
Picnic,64401,False,
REWE,64404,True,
Flink,64404,True,
Knuspr,64404,True,
Picnic,64404,True,
REWE,64405,False,
Flink,64405,False,
Knuspr,64405,False,
Picnic,64405,False,
REWE,64407,False,
Flink,64407,False,
Knuspr,64407,False,
Picnic,64407,False,
REWE,64409,False,
Flink,64409,False,
Knuspr,64409,False,
Picnic,64409,False,
REWE,64521,False,
Flink,64521,False,
Knuspr,64521,False,
Picnic,64521,False,
REWE,64546,True,
Flink,64546,True,
Knuspr,64546,True,
Picnic,64546,True,
REWE,64560,True,
Flink,64560,True,
Knuspr,64560,True,
Picnic,64560,True,
REWE,64569,False,
Flink,64569,False,
Knuspr,64569,False,
Picnic,64569,False,
REWE,64572,True,
Flink,64572,True,
Knuspr,64572,True,
Picnic,64572,True,
REWE,64579,False,
Flink,64579,False,
Knuspr,64579,False,
Picnic,64579,False,
REWE,64584,True,
Flink,64584,True,
Knuspr,64584,True,
Picnic,64584,True,
REWE,64589,False,
Flink,64589,False,
Knuspr,64589,False,
Picnic,64589,False,
REWE,64625,False,
Flink,64625,False,
Knuspr,64625,False,
Picnic,64625,False,
REWE,64646,True,
Flink,64646,True,
Knuspr,64646,True,
Picnic,64646,True,
REWE,64653,False,
Flink,64653,False,
Knuspr,64653,False,
Picnic,64653,False,
REWE,64658,True,
Flink,64658,True,
Knuspr,64658,True,
Picnic,64658,True,
REWE,64665,False,
Flink,64665,False,
Knuspr,64665,False,
Picnic,64665,False,
REWE,64668,True,
Flink,64668,True,
Knuspr,64668,True,
Picnic,64668,True,
REWE,64673,False,
Flink,64673,False,
Knuspr,64673,False,
Picnic,64673,False,
REWE,64678,True,
Flink,64678,True,
Knuspr,64678,True,
Picnic,64678,True,
REWE,64683,False,
Flink,64683,False,
Knuspr,64683,False,
Picnic,64683,False,
REWE,64686,True,
Flink,64686,True,
Knuspr,64686,True,
Picnic,64686,True,
REWE,64689,False,
Flink,64689,False,
Knuspr,64689,False,
Picnic,64689,False,
REWE,64711,False,
Flink,64711,False,
Knuspr,64711,False,
Picnic,64711,False,
REWE,64720,True,
Flink,64720,True,
Knuspr,64720,True,
Picnic,64720,True,
REWE,64732,True,
Flink,64732,True,
Knuspr,64732,True,
Picnic,64732,True,
REWE,64739,False,
Flink,64739,False,
Knuspr,64739,False,
Picnic,64739,False,
REWE,64743,False,
Flink,64743,False,
Knuspr,64743,False,
Picnic,64743,False,
REWE,64747,False,
Flink,64747,False,
Knuspr,64747,False,
Picnic,64747,False,
REWE,64750,True,
Flink,64750,True,
Knuspr,64750,True,
Picnic,64750,True,
REWE,64753,False,
Flink,64753,False,
Knuspr,64753,False,
Picnic,64753,False,
REWE,64754,True,
Flink,64754,True,
Knuspr,64754,True,
Picnic,64754,True,
REWE,64756,True,
Flink,64756,True,
Knuspr,64756,True,
Picnic,64756,True,
REWE,64757,False,
Flink,64757,False,
Knuspr,64757,False,
Picnic,64757,False,
REWE,64807,False,
Flink,64807,False,
Knuspr,64807,False,
Picnic,64807,False,
REWE,64823,False,
Flink,64823,False,
Knuspr,64823,False,
Picnic,64823,False,
REWE,64832,True,
Flink,64832,True,
Knuspr,64832,True,
Picnic,64832,True,
REWE,64839,False,
Flink,64839,False,
Knuspr,64839,False,
Picnic,64839,False,
REWE,64846,True,
Flink,64846,True,
Knuspr,64846,True,
Picnic,64846,True,
REWE,64850,True,
Flink,64850,True,
Knuspr,64850,True,
Picnic,64850,True,
REWE,64853,False,
Flink,64853,False,
Knuspr,64853,False,
Picnic,64853,False,
REWE,64859,False,
Flink,64859,False,
Knuspr,64859,False,
Picnic,64859,False,
REWE,65183,False,
Flink,65183,False,
Knuspr,65183,False,
Picnic,65183,False,
REWE,65185,False,
Flink,65185,False,
Knuspr,65185,False,
Picnic,65185,False,
REWE,65187,False,
Flink,65187,False,
Knuspr,65187,False,
Picnic,65187,False,
REWE,65189,False,
Flink,65189,False,
Knuspr,65189,False,
Picnic,65189,False,
REWE,65191,False,
Flink,65191,False,
Knuspr,65191,False,
Picnic,65191,False,
REWE,65193,False,
Flink,65193,False,
Knuspr,65193,False,
Picnic,65193,False,
REWE,65195,False,
Flink,65195,False,
Knuspr,65195,False,
Picnic,65195,False,
REWE,65197,False,
Flink,65197,False,
Knuspr,65197,False,
Picnic,65197,False,
REWE,65199,False,
Flink,65199,False,
Knuspr,65199,False,
Picnic,65199,False,
REWE,65201,False,
Flink,65201,False,
Knuspr,65201,False,
Picnic,65201,False,
REWE,65203,False,
Flink,65203,False,
Knuspr,65203,False,
Picnic,65203,False,
REWE,65205,False,
Flink,65205,False,
Knuspr,65205,False,
Picnic,65205,False,
REWE,65207,False,
Flink,65207,False,
Knuspr,65207,False,
Picnic,65207,False,
REWE,65219,False,
Flink,65219,False,
Knuspr,65219,False,
Picnic,65219,False,
REWE,65220,True,
Flink,65220,True,
Knuspr,65220,True,
Picnic,65220,True,
REWE,65221,False,
Flink,65221,False,
Knuspr,65221,False,
Picnic,65221,False,
REWE,65222,True,
Flink,65222,True,
Knuspr,65222,True,
Picnic,65222,True,
REWE,65223,False,
Flink,65223,False,
Knuspr,65223,False,
Picnic,65223,False,
REWE,65224,True,
Flink,65224,True,
Knuspr,65224,True,
Picnic,65224,True,
REWE,65232,True,
Flink,65232,True,
Knuspr,65232,True,
Picnic,65232,True,
REWE,65239,False,
Flink,65239,False,
Knuspr,65239,False,
Picnic,65239,False,
REWE,65307,False,
Flink,65307,False,
Knuspr,65307,False,
Picnic,65307,False,
REWE,65321,False,
Flink,65321,False,
Knuspr,65321,False,
Picnic,65321,False,
REWE,65326,True,
Flink,65326,True,
Knuspr,65326,True,
Picnic,65326,True,
REWE,65329,False,
Flink,65329,False,
Knuspr,65329,False,
Picnic,65329,False,
REWE,65343,False,
Flink,65343,False,
Knuspr,65343,False,
Picnic,65343,False,
REWE,65344,True,
Flink,65344,True,
Knuspr,65344,True,
Picnic,65344,True,
REWE,65345,False,
Flink,65345,False,
Knuspr,65345,False,
Picnic,65345,False,
REWE,65346,True,
Flink,65346,True,
Knuspr,65346,True,
Picnic,65346,True,
REWE,65347,False,
Flink,65347,False,
Knuspr,65347,False,
Picnic,65347,False,
REWE,65366,True,
Flink,65366,True,
Knuspr,65366,True,
Picnic,65366,True,
REWE,65375,False,
Flink,65375,False,
Knuspr,65375,False,
Picnic,65375,False,
REWE,65385,False,
Flink,65385,False,
Knuspr,65385,False,
Picnic,65385,False,
REWE,65388,True,
Flink,65388,True,
Knuspr,65388,True,
Picnic,65388,True,
REWE,65391,False,
Flink,65391,False,
Knuspr,65391,False,
Picnic,65391,False,
REWE,65396,True,
Flink,65396,True,
Knuspr,65396,True,
Picnic,65396,True,
REWE,65399,False,
Flink,65399,False,
Knuspr,65399,False,
Picnic,65399,False,
REWE,65428,True,
Flink,65428,True,
Knuspr,65428,True,
Picnic,65428,True,
REWE,65439,False,
Flink,65439,False,
Knuspr,65439,False,
Picnic,65439,False,
REWE,65451,False,
Flink,65451,False,
Knuspr,65451,False,
Picnic,65451,False,
REWE,65462,True,
Flink,65462,True,
Knuspr,65462,True,
Picnic,65462,True,
REWE,65468,True,
Flink,65468,True,
Knuspr,65468,True,
Picnic,65468,True,
REWE,65474,True,
Flink,65474,True,
Knuspr,65474,True,
Picnic,65474,True,
REWE,65479,False,
Flink,65479,False,
Knuspr,65479,False,
Picnic,65479,False,
REWE,65510,True,
Flink,65510,True,
Knuspr,65510,True,
Picnic,65510,True,
REWE,65527,False,
Flink,65527,False,
Knuspr,65527,False,
Picnic,65527,False,
REWE,65529,False,
Flink,65529,False,
Knuspr,65529,False,
Picnic,65529,False,
REWE,65719,False,
Flink,65719,False,
Knuspr,65719,False,
Picnic,65719,False,
REWE,65760,True,
Flink,65760,True,
Knuspr,65760,True,
Picnic,65760,True,
REWE,65779,False,
Flink,65779,False,
Knuspr,65779,False,
Picnic,65779,False,
REWE,65795,False,
Flink,65795,False,
Knuspr,65795,False,
Picnic,65795,False,
REWE,65812,True,
Flink,65812,True,
Knuspr,65812,True,
Picnic,65812,True,
REWE,65817,False,
Flink,65817,False,
Knuspr,65817,False,
Picnic,65817,False,
REWE,65824,True,
Flink,65824,True,
Knuspr,65824,True,
Picnic,65824,True,
REWE,65830,True,
Flink,65830,True,
Knuspr,65830,True,
Picnic,65830,True,
REWE,65835,False,
Flink,65835,False,
Knuspr,65835,False,
Picnic,65835,False,
REWE,65843,False,
Flink,65843,False,
Knuspr,65843,False,
Picnic,65843,False,
REWE,65929,False,
Flink,65929,False,
Knuspr,65929,False,
Picnic,65929,False,
REWE,65931,False,
Flink,65931,False,
Knuspr,65931,False,
Picnic,65931,False,
REWE,65933,False,
Flink,65933,False,
Knuspr,65933,False,
Picnic,65933,False,
REWE,65934,True,
Flink,65934,True,
Knuspr,65934,True,
Picnic,65934,True,
REWE,65936,True,
Flink,65936,True,
Knuspr,65936,True,
Picnic,65936,True,
REWE,68519,False,
Flink,68519,False,
Knuspr,68519,False,
Picnic,68519,False,
REWE,68623,False,
Flink,68623,False,
Knuspr,68623,False,
Picnic,68623,False,
REWE,68642,True,
Flink,68642,True,
Knuspr,68642,True,
Picnic,68642,True,
REWE,68647,False,
Flink,68647,False,
Knuspr,68647,False,
Picnic,68647,False,
REWE,68649,False,
Flink,68649,False,
Knuspr,68649,False,
Picnic,68649,False,
REWE,69239,False,
Flink,69239,False,
Knuspr,69239,False,
Picnic,69239,False,
REWE,69483,False,
Flink,69483,False,
Knuspr,69483,False,
Picnic,69483,False,
REWE,69488,True,
Flink,69488,True,
Knuspr,69488,True,
Picnic,69488,True,
REWE,69509,False,
Flink,69509,False,
Knuspr,69509,False,
Picnic,69509,False,
REWE,69517,False,
Flink,69517,False,
Knuspr,69517,False,
Picnic,69517,False,
REWE,69518,True,
Flink,69518,True,
Knuspr,69518,True,
Picnic,69518,True,
REWE,35037,False,
Flink,35037,False,
Knuspr,35037,False,
Picnic,35037,False,
REWE,35039,False,
Flink,35039,False,
Knuspr,35039,False,
Picnic,35039,False,
REWE,35041,False,
Flink,35041,False,
Knuspr,35041,False,
Picnic,35041,False,
REWE,35043,False,
Flink,35043,False,
Knuspr,35043,False,
Picnic,35043,False,
REWE,35075,False,
Flink,35075,False,
Knuspr,35075,False,
Picnic,35075,False,
REWE,35080,True,
Flink,35080,True,
Knuspr,35080,True,
Picnic,35080,True,
REWE,35083,False,
Flink,35083,False,
Knuspr,35083,False,
Picnic,35083,False,
REWE,35085,False,
Flink,35085,False,
Knuspr,35085,False,
Picnic,35085,False,
REWE,35091,False,
Flink,35091,False,
Knuspr,35091,False,
Picnic,35091,False,
REWE,35094,True,
Flink,35094,True,
Knuspr,35094,True,
Picnic,35094,True,
REWE,35096,True,
Flink,35096,True,
Knuspr,35096,True,
Picnic,35096,True,
REWE,35102,True,
Flink,35102,True,
Knuspr,35102,True,
Picnic,35102,True,
REWE,35112,True,
Flink,35112,True,
Knuspr,35112,True,
Picnic,35112,True,
REWE,35117,False,
Flink,35117,False,
Knuspr,35117,False,
Picnic,35117,False,
REWE,35216,True,
Flink,35216,True,
Knuspr,35216,True,
Picnic,35216,True,
REWE,35232,True,
Flink,35232,True,
Knuspr,35232,True,
Picnic,35232,True,
REWE,35236,True,
Flink,35236,True,
Knuspr,35236,True,
Picnic,35236,True,
REWE,35239,False,
Flink,35239,False,
Knuspr,35239,False,
Picnic,35239,False,
REWE,35260,True,
Flink,35260,True,
Knuspr,35260,True,
Picnic,35260,True,
REWE,35274,True,
Flink,35274,True,
Knuspr,35274,True,
Picnic,35274,True,
REWE,35279,False,
Flink,35279,False,
Knuspr,35279,False,
Picnic,35279,False,
REWE,35282,True,
Flink,35282,True,
Knuspr,35282,True,
Picnic,35282,True,
REWE,35287,False,
Flink,35287,False,
Knuspr,35287,False,
Picnic,35287,False,
REWE,35288,True,
Flink,35288,True,
Knuspr,35288,True,
Picnic,35288,True,
REWE,35305,False,
Flink,35305,False,
Knuspr,35305,False,
Picnic,35305,False,
REWE,35315,False,
Flink,35315,False,
Knuspr,35315,False,
Picnic,35315,False,
REWE,35321,False,
Flink,35321,False,
Knuspr,35321,False,
Picnic,35321,False,
REWE,35325,False,
Flink,35325,False,
Knuspr,35325,False,
Picnic,35325,False,
REWE,35327,False,
Flink,35327,False,
Knuspr,35327,False,
Picnic,35327,False,
REWE,35329,False,
Flink,35329,False,
Knuspr,35329,False,
Picnic,35329,False,
REWE,35390,True,
Flink,35390,True,
Knuspr,35390,True,
Picnic,35390,True,
REWE,35392,True,
Flink,35392,True,
Knuspr,35392,True,
Picnic,35392,True,
REWE,35394,True,
Flink,35394,True,
Knuspr,35394,True,
Picnic,35394,True,
REWE,35396,True,
Flink,35396,True,
Knuspr,35396,True,
Picnic,35396,True,
REWE,35398,True,
Flink,35398,True,
Knuspr,35398,True,
Picnic,35398,True,
REWE,35410,True,
Flink,35410,True,
Knuspr,35410,True,
Picnic,35410,True,
REWE,35415,False,
Flink,35415,False,
Knuspr,35415,False,
Picnic,35415,False,
REWE,35418,True,
Flink,35418,True,
Knuspr,35418,True,
Picnic,35418,True,
REWE,35423,False,
Flink,35423,False,
Knuspr,35423,False,
Picnic,35423,False,
REWE,35428,True,
Flink,35428,True,
Knuspr,35428,True,
Picnic,35428,True,
REWE,35435,False,
Flink,35435,False,
Knuspr,35435,False,
Picnic,35435,False,
REWE,35440,True,
Flink,35440,True,
Knuspr,35440,True,
Picnic,35440,True,
REWE,35444,True,
Flink,35444,True,
Knuspr,35444,True,
Picnic,35444,True,
REWE,35447,False,
Flink,35447,False,
Knuspr,35447,False,
Picnic,35447,False,
REWE,35452,True,
Flink,35452,True,
Knuspr,35452,True,
Picnic,35452,True,
REWE,35457,False,
Flink,35457,False,
Knuspr,35457,False,
Picnic,35457,False,
REWE,35460,True,
Flink,35460,True,
Knuspr,35460,True,
Picnic,35460,True,
REWE,35463,False,
Flink,35463,False,
Knuspr,35463,False,
Picnic,35463,False,
REWE,35466,True,
Flink,35466,True,
Knuspr,35466,True,
Picnic,35466,True,
REWE,35469,False,
Flink,35469,False,
Knuspr,35469,False,
Picnic,35469,False,
REWE,35576,True,
Flink,35576,True,
Knuspr,35576,True,
Picnic,35576,True,
REWE,35578,True,
Flink,35578,True,
Knuspr,35578,True,
Picnic,35578,True,
REWE,35579,False,
Flink,35579,False,
Knuspr,35579,False,
Picnic,35579,False,
REWE,35580,True,
Flink,35580,True,
Knuspr,35580,True,
Picnic,35580,True,
REWE,35581,False,
Flink,35581,False,
Knuspr,35581,False,
Picnic,35581,False,
REWE,35582,True,
Flink,35582,True,
Knuspr,35582,True,
Picnic,35582,True,
REWE,35583,False,
Flink,35583,False,
Knuspr,35583,False,
Picnic,35583,False,
REWE,35584,True,
Flink,35584,True,
Knuspr,35584,True,
Picnic,35584,True,
REWE,35585,False,
Flink,35585,False,
Knuspr,35585,False,
Picnic,35585,False,
REWE,35586,True,
Flink,35586,True,
Knuspr,35586,True,
Picnic,35586,True,
REWE,35606,True,
Flink,35606,True,
Knuspr,35606,True,
Picnic,35606,True,
REWE,35614,True,
Flink,35614,True,
Knuspr,35614,True,
Picnic,35614,True,
REWE,35619,False,
Flink,35619,False,
Knuspr,35619,False,
Picnic,35619,False,
REWE,35625,False,
Flink,35625,False,
Knuspr,35625,False,
Picnic,35625,False,
REWE,35630,True,
Flink,35630,True,
Knuspr,35630,True,
Picnic,35630,True,
REWE,35633,False,
Flink,35633,False,
Knuspr,35633,False,
Picnic,35633,False,
REWE,35638,True,
Flink,35638,True,
Knuspr,35638,True,
Picnic,35638,True,
REWE,35641,False,
Flink,35641,False,
Knuspr,35641,False,
Picnic,35641,False,
REWE,35644,True,
Flink,35644,True,
Knuspr,35644,True,
Picnic,35644,True,
REWE,35647,False,
Flink,35647,False,
Knuspr,35647,False,
Picnic,35647,False,
REWE,35649,False,
Flink,35649,False,
Knuspr,35649,False,
Picnic,35649,False,
REWE,35683,False,
Flink,35683,False,
Knuspr,35683,False,
Picnic,35683,False,
REWE,35684,True,
Flink,35684,True,
Knuspr,35684,True,
Picnic,35684,True,
REWE,35685,False,
Flink,35685,False,
Knuspr,35685,False,
Picnic,35685,False,
REWE,35686,True,
Flink,35686,True,
Knuspr,35686,True,
Picnic,35686,True,
REWE,35687,False,
Flink,35687,False,
Knuspr,35687,False,
Picnic,35687,False,
REWE,35688,True,
Flink,35688,True,
Knuspr,35688,True,
Picnic,35688,True,
REWE,35689,False,
Flink,35689,False,
Knuspr,35689,False,
Picnic,35689,False,
REWE,35690,True,
Flink,35690,True,
Knuspr,35690,True,
Picnic,35690,True,
REWE,35708,True,
Flink,35708,True,
Knuspr,35708,True,
Picnic,35708,True,
REWE,35713,False,
Flink,35713,False,
Knuspr,35713,False,
Picnic,35713,False,
REWE,35716,True,
Flink,35716,True,
Knuspr,35716,True,
Picnic,35716,True,
REWE,35719,False,
Flink,35719,False,
Knuspr,35719,False,
Picnic,35719,False,
REWE,35745,False,
Flink,35745,False,
Knuspr,35745,False,
Picnic,35745,False,
REWE,35753,False,
Flink,35753,False,
Knuspr,35753,False,
Picnic,35753,False,
REWE,35756,True,
Flink,35756,True,
Knuspr,35756,True,
Picnic,35756,True,
REWE,35759,False,
Flink,35759,False,
Knuspr,35759,False,
Picnic,35759,False,
REWE,35764,True,
Flink,35764,True,
Knuspr,35764,True,
Picnic,35764,True,
REWE,35767,False,
Flink,35767,False,
Knuspr,35767,False,
Picnic,35767,False,
REWE,35768,True,
Flink,35768,True,
Knuspr,35768,True,
Picnic,35768,True,
REWE,35781,False,
Flink,35781,False,
Knuspr,35781,False,
Picnic,35781,False,
REWE,35789,False,
Flink,35789,False,
Knuspr,35789,False,
Picnic,35789,False,
REWE,35792,True,
Flink,35792,True,
Knuspr,35792,True,
Picnic,35792,True,
REWE,35794,True,
Flink,35794,True,
Knuspr,35794,True,
Picnic,35794,True,
REWE,35796,True,
Flink,35796,True,
Knuspr,35796,True,
Picnic,35796,True,
REWE,35799,False,
Flink,35799,False,
Knuspr,35799,False,
Picnic,35799,False,
REWE,36110,True,
Flink,36110,True,
Knuspr,36110,True,
Picnic,36110,True,
REWE,36304,True,
Flink,36304,True,
Knuspr,36304,True,
Picnic,36304,True,
REWE,36318,True,
Flink,36318,True,
Knuspr,36318,True,
Picnic,36318,True,
REWE,36320,True,
Flink,36320,True,
Knuspr,36320,True,
Picnic,36320,True,
REWE,36323,False,
Flink,36323,False,
Knuspr,36323,False,
Picnic,36323,False,
REWE,36325,False,
Flink,36325,False,
Knuspr,36325,False,
Picnic,36325,False,
REWE,36326,True,
Flink,36326,True,
Knuspr,36326,True,
Picnic,36326,True,
REWE,36329,False,
Flink,36329,False,
Knuspr,36329,False,
Picnic,36329,False,
REWE,36341,False,
Flink,36341,False,
Knuspr,36341,False,
Picnic,36341,False,
REWE,36355,False,
Flink,36355,False,
Knuspr,36355,False,
Picnic,36355,False,
REWE,36358,True,
Flink,36358,True,
Knuspr,36358,True,
Picnic,36358,True,
REWE,36367,False,
Flink,36367,False,
Knuspr,36367,False,
Picnic,36367,False,
REWE,36369,False,
Flink,36369,False,
Knuspr,36369,False,
Picnic,36369,False,
REWE,36399,False,
Flink,36399,False,
Knuspr,36399,False,
Picnic,36399,False,
REWE,63679,False,
Flink,63679,False,
Knuspr,63679,False,
Picnic,63679,False,
REWE,65520,True,
Flink,65520,True,
Knuspr,65520,True,
Picnic,65520,True,
REWE,65549,False,
Flink,65549,False,
Knuspr,65549,False,
Picnic,65549,False,
REWE,65550,True,
Flink,65550,True,
Knuspr,65550,True,
Picnic,65550,True,
REWE,65551,False,
Flink,65551,False,
Knuspr,65551,False,
Picnic,65551,False,
REWE,65552,True,
Flink,65552,True,
Knuspr,65552,True,
Picnic,65552,True,
REWE,65553,False,
Flink,65553,False,
Knuspr,65553,False,
Picnic,65553,False,
REWE,65554,True,
Flink,65554,True,
Knuspr,65554,True,
Picnic,65554,True,
REWE,65555,False,
Flink,65555,False,
Knuspr,65555,False,
Picnic,65555,False,
REWE,65556,True,
Flink,65556,True,
Knuspr,65556,True,
Picnic,65556,True,
REWE,65589,False,
Flink,65589,False,
Knuspr,65589,False,
Picnic,65589,False,
REWE,65594,True,
Flink,65594,True,
Knuspr,65594,True,
Picnic,65594,True,
REWE,65597,False,
Flink,65597,False,
Knuspr,65597,False,
Picnic,65597,False,
REWE,65599,False,
Flink,65599,False,
Knuspr,65599,False,
Picnic,65599,False,
REWE,65604,True,
Flink,65604,True,
Knuspr,65604,True,
Picnic,65604,True,
REWE,65606,True,
Flink,65606,True,
Knuspr,65606,True,
Picnic,65606,True,
REWE,65611,False,
Flink,65611,False,
Knuspr,65611,False,
Picnic,65611,False,
REWE,65614,True,
Flink,65614,True,
Knuspr,65614,True,
Picnic,65614,True,
REWE,65618,True,
Flink,65618,True,
Knuspr,65618,True,
Picnic,65618,True,
REWE,65620,True,
Flink,65620,True,
Knuspr,65620,True,
Picnic,65620,True,
REWE,65627,False,
Flink,65627,False,
Knuspr,65627,False,
Picnic,65627,False,
REWE,34117,False,
Flink,34117,False,
Knuspr,34117,False,
Picnic,34117,False,
REWE,34119,False,
Flink,34119,False,
Knuspr,34119,False,
Picnic,34119,False,
REWE,34121,False,
Flink,34121,False,
Knuspr,34121,False,
Picnic,34121,False,
REWE,34123,False,
Flink,34123,False,
Knuspr,34123,False,
Picnic,34123,False,
REWE,34125,False,
Flink,34125,False,
Knuspr,34125,False,
Picnic,34125,False,
REWE,34127,False,
Flink,34127,False,
Knuspr,34127,False,
Picnic,34127,False,
REWE,34128,True,
Flink,34128,True,
Knuspr,34128,True,
Picnic,34128,True,
REWE,34130,True,
Flink,34130,True,
Knuspr,34130,True,
Picnic,34130,True,
REWE,34131,False,
Flink,34131,False,
Knuspr,34131,False,
Picnic,34131,False,
REWE,34132,True,
Flink,34132,True,
Knuspr,34132,True,
Picnic,34132,True,
REWE,34134,True,
Flink,34134,True,
Knuspr,34134,True,
Picnic,34134,True,
REWE,34212,True,
Flink,34212,True,
Knuspr,34212,True,
Picnic,34212,True,
REWE,34225,False,
Flink,34225,False,
Knuspr,34225,False,
Picnic,34225,False,
REWE,34233,False,
Flink,34233,False,
Knuspr,34233,False,
Picnic,34233,False,
REWE,34246,True,
Flink,34246,True,
Knuspr,34246,True,
Picnic,34246,True,
REWE,34253,False,
Flink,34253,False,
Knuspr,34253,False,
Picnic,34253,False,
